"order_year","product_key","product_name","brand","subcategory","category","number_of_goods_sold","revenue_of_goods","profit","profit_margin"
2018,954,A. Datum Bridge Digital Camera M300 Black,A. Datum,Digital Cameras,Cameras and camcorders,3,560.70,302.85,0.540128
2018,1973,Litware Refrigerator 3.2CuFt E160 Grey,Litware,Refrigerators,Home Appliances,2,559.98,274.48,0.490160
2018,1901,Fabrikam Refrigerator 3.2CuFt E1600 White,Fabrikam,Refrigerators,Home Appliances,2,559.98,274.48,0.490160
2018,2204,Adventure Works Desk Lamp E1300 White,Adventure Works,Lamps,Home Appliances,7,559.65,274.33,0.490181
2018,1794,MGS Zoo Tycoon Complete Collection2009 E150,Tailspin Toys,Download Games,Games and Toys,13,559.00,274.04,0.490232
2018,1789,MGS Rise of Nations: Thrones and Patriots2009 E145,Tailspin Toys,Download Games,Games and Toys,13,559.00,274.04,0.490232
2018,1682,MGS Hand Games women M400 Silver,Tailspin Toys,Boxed Games,Games and Toys,62,557.38,301.32,0.540600
2018,702,Proseware Laser Jet Printer E100 White,Proseware,"Printers, Scanners & Fax",Computers,7,553.00,271.04,0.490126
2018,935,SV 4GB Laptop Memory M65 Yellow,Southridge Video,Computers Accessories,Computers,7,553.00,298.69,0.540126
2018,486,Proseware CRT19 E201 White,Proseware,Monitors,Computers,8,552.00,270.56,0.490144
2018,1352,Contoso Multi-line phones M30 White,Contoso,Home & Office Phones,Cell phones,24,551.76,298.08,0.540234
2018,932,SV 2GB Laptop memory E800 Black,Southridge Video,Computers Accessories,Computers,10,550.00,269.60,0.490181
2018,1248,Contoso Rechargeable Li-Ion Battery Pack E300 Black,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,11,549.89,269.50,0.490098
2018,1664,MGS Hand Games women M400 Yellow,Tailspin Toys,Boxed Games,Games and Toys,61,548.39,296.46,0.540600
2018,586,Contoso Screen 80in E080 Black,Contoso,Projectors & Screens,Computers,5,545.00,267.15,0.490183
2018,1809,MGS Bicycle Board Games2009 E165,Tailspin Toys,Download Games,Games and Toys,17,544.00,266.73,0.490312
2018,1304,Contoso Lens Adapter M450 White,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,8,544.00,293.84,0.540147
2018,918,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,Southridge Video,Computers Accessories,Computers,3,537.00,359.07,0.668659
2018,2200,Adventure Works Chandelier M8150 White,Adventure Works,Lamps,Home Appliances,2,537.00,290.06,0.540148
2018,905,SV 40GB USB2.0 Portable Hard Disk E400 Blue,Southridge Video,Computers Accessories,Computers,7,531.93,260.75,0.490196
2018,250,Contoso Home Theater System 5.1 Channel M1540 Black,Contoso,Home Theater System,TV and Video,1,529.00,285.73,0.540132
2018,899,SV Keyboard E10 Silver,Southridge Video,Computers Accessories,Computers,12,528.00,258.84,0.490227
2018,1281,Contoso General Soft Carrying Case E318 White,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,35,524.65,257.25,0.490326
2018,1956,Litware Refrigerator 1.7CuFt E120 Silver,Litware,Refrigerators,Home Appliances,4,519.96,254.88,0.490191
2018,829,Contoso Leather Case - case for digital photo camera X20 Grey,Contoso,Computers Accessories,Computers,13,518.70,346.84,0.668671
2018,731,Proseware Ink Jet Wireless All-In-One Printer M400 Green,Proseware,"Printers, Scanners & Fax",Computers,4,516.00,278.72,0.540155
2018,854,Contoso Multimedia Speakers M25 Brown,Contoso,Computers Accessories,Computers,4,516.00,278.72,0.540155
2018,1767,MGS Dal of Honor Airborne 2008 M430,Tailspin Toys,Download Games,Games and Toys,15,510.00,275.40,0.540000
2018,1165,Fabrikam Social Videographer 1/2'' 3mm E300 Black,Fabrikam,Camcorders,Cameras and camcorders,3,510.00,249.99,0.490176
2018,2267,WWI Wall Lamp E315 Blue,Wide World Importers,Lamps,Home Appliances,5,509.95,249.95,0.490146
2018,1238,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue",Fabrikam,Camcorders,Cameras and camcorders,3,504.00,247.05,0.490178
2018,1993,Fabrikam Microwave 0.9CuFt E0900 Silver,Fabrikam,Microwaves,Home Appliances,5,499.95,245.05,0.490149
2018,1249,Contoso Rechargeable Li-Ion Battery Pack E300 White,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,10,499.90,245.00,0.490098
2018,1674,MGS Hand Games for students E400 Red,Tailspin Toys,Boxed Games,Games and Toys,71,496.29,243.53,0.490701
2018,663,Proseware High-Performance Business-Class Laser Fax X200 Black,Proseware,"Printers, Scanners & Fax",Computers,2,496.00,331.66,0.668669
2018,1003,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum,Digital Cameras,Cameras and camcorders,3,495.00,267.36,0.540121
2018,2488,Contoso Rubberized Skin BlackBerry E100 Black,Contoso,Cell phones Accessories,Cell phones,33,494.67,242.55,0.490326
2018,1711,MGS Age of Empires III: The Asian Dynasties M190,Tailspin Toys,Download Games,Games and Toys,7,490.91,265.16,0.540139
2018,1717,MGS Flight Simulator X M250,Tailspin Toys,Download Games,Games and Toys,7,490.91,265.16,0.540139
2018,1713,MGS Zoo Tycoon 2: Extinct Animals M210,Tailspin Toys,Download Games,Games and Toys,7,490.91,265.16,0.540139
2018,2125,Contoso Coffee Maker Auto 5C E0900 Silver,Contoso,Coffee Machines,Home Appliances,3,489.00,239.70,0.490184
2018,2161,Adventure Works Coffee Maker Auto 5C E090 Grey,Adventure Works,Coffee Machines,Home Appliances,3,489.00,239.70,0.490184
2018,2119,Contoso Coffee Maker Auto 5C E0900 Black,Contoso,Coffee Machines,Home Appliances,3,489.00,239.70,0.490184
2018,2179,Fabrikam Coffee Maker Auto 5C E090 White,Fabrikam,Coffee Machines,Home Appliances,3,489.00,239.70,0.490184
2018,1680,MGS Hand Games for students E400 Silver,Tailspin Toys,Boxed Games,Games and Toys,69,482.31,236.67,0.490701
2018,1822,MGS Age of Empires II: The Conquerors Expansion 2009 E178,Tailspin Toys,Download Games,Games and Toys,15,480.00,235.35,0.490312
2018,1807,MGS Dungeon Siege 2009 E163,Tailspin Toys,Download Games,Games and Toys,15,480.00,235.35,0.490312
2018,2250,WWI Wall Lamp E215 Silver,Wide World Importers,Lamps,Home Appliances,4,479.96,235.28,0.490207
2018,9,Contoso 4G MP3 Player E400 Black,Contoso,MP4&MP3,Audio,8,479.92,235.28,0.490248
2018,1258,Contoso Cyber Shot Digital Cameras Adapter E306 Blue,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,12,479.88,235.20,0.490122
2018,2236,WWI Desk Lamp E130 Black,Wide World Importers,Lamps,Home Appliances,6,479.70,235.14,0.490181
2018,1744,MGS Zoo Tycoon Marine Mania E120,Tailspin Toys,Download Games,Games and Toys,17,476.00,233.24,0.490000
2018,1775,MGS Shadow-run 2008 E131,Tailspin Toys,Download Games,Games and Toys,11,473.00,231.88,0.490232
2018,1327,Contoso In front of Centrex L15 Black,Contoso,Home & Office Phones,Cell phones,10,469.90,314.20,0.668652
2018,1675,MGS Hand Games men M300 Red,Tailspin Toys,Boxed Games,Games and Toys,68,468.52,252.96,0.539912
2018,1372,Contoso 2-Line Speakerphone M109 White,Contoso,Home & Office Phones,Cell phones,13,467.87,252.72,0.540150
2018,1355,Contoso Private Branch Exchange M88 White,Contoso,Home & Office Phones,Cell phones,14,461.86,249.48,0.540163
2018,1223,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,Fabrikam,Camcorders,Cameras and camcorders,1,460.00,225.48,0.490173
2018,2391,Proseware Air conditioner 12000BTU M640 Red,Proseware,Air Conditioners,Home Appliances,1,459.99,248.46,0.540142
2018,2233,WWI Chandelier M615 Black,Wide World Importers,Lamps,Home Appliances,2,459.98,248.46,0.540153
2018,2225,Adventure Works Chandelier M6150 Blue,Adventure Works,Lamps,Home Appliances,2,459.98,248.46,0.540153
2018,628,WWI Screen 125in M1611 White,Wide World Importers,Projectors & Screens,Computers,1,459.00,306.92,0.668671
2018,864,Contoso Optical USB Mouse M45 White,Contoso,Computers Accessories,Computers,9,458.91,247.86,0.540105
2018,884,Contoso Bluetooth Notebook Mouse X305 White,Contoso,Computers Accessories,Computers,3,450.00,300.90,0.668666
2018,2451,Litware Desktop Wind Tower Oscillating Fan E1201 Brown,Litware,Fans,Home Appliances,15,449.85,220.50,0.490163
2018,2475,Litware 20'' Weather-Shield Performance Box Fan E1601 Black,Litware,Fans,Home Appliances,15,449.85,220.50,0.490163
2018,1824,MGS Age of Empires II: The Age of Kings 2009 E180,Tailspin Toys,Download Games,Games and Toys,14,448.00,219.66,0.490312
2018,1819,MGS MechWarrior 4: Vengeance 2009 E175,Tailspin Toys,Download Games,Games and Toys,14,448.00,219.66,0.490312
2018,1703,SV Hand Games for kids E30 Silver,Southridge Video,Boxed Games,Games and Toys,83,447.37,219.12,0.489795
2018,2136,Contoso Coffee Maker 12C M1000 Grey,Contoso,Coffee Machines,Home Appliances,1,445.00,240.36,0.540134
2018,2361,Contoso Air conditioner 5200BTU E0100 Red,Contoso,Air Conditioners,Home Appliances,4,439.96,215.64,0.490135
2018,1109,"Fabrikam SLR Camera 35"" X358 Black",Fabrikam,Digital SLR Cameras,Cameras and camcorders,1,436.20,291.68,0.668684
2018,550,Proseware Screen 80in E1010 Black,Proseware,Projectors & Screens,Computers,4,436.00,213.72,0.490183
2018,676,Proseware Fax phone E100 Grey,Proseware,"Printers, Scanners & Fax",Computers,5,435.00,213.20,0.490114
2018,1733,MGS Halo: Combat Evolved E109,Tailspin Toys,Download Games,Games and Toys,19,433.01,212.23,0.490127
2018,1222,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Black,Fabrikam,Camcorders,Cameras and camcorders,1,431.00,211.26,0.490162
2018,2406,Proseware Air conditioner 10000BTU M490 Grey,Proseware,Air Conditioners,Home Appliances,1,429.99,232.25,0.540128
2018,1337,Contoso Expandable1-Handset Cordless Phone System M207 Black,Contoso,Home & Office Phones,Cell phones,9,426.96,230.58,0.540050
2018,1700,SV Hand Games women M40 Red,Southridge Video,Boxed Games,Games and Toys,48,426.24,230.40,0.540540
2018,1311,Contoso Digital Camera/Camcorder USB Cable E324 White,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,15,420.00,205.80,0.490000
2018,1734,MGS Zoo Tycoon Complete Collection E110,Tailspin Toys,Download Games,Games and Toys,15,420.00,205.80,0.490000
2018,1252,Contoso Travel Charger for S-Series Battery E302 White,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,7,419.93,205.87,0.490248
2018,1694,SV Hand Games women M40 Black,Southridge Video,Boxed Games,Games and Toys,47,417.36,225.60,0.540540
2018,1274,Contoso Digital Cameras Lightweight Tripod E316 White,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,8,417.04,204.40,0.490120
2018,1810,MGS Bicycle Card Games2009 E166,Tailspin Toys,Download Games,Games and Toys,13,416.00,203.97,0.490312
2018,1812,MGS Flight Simulator 2009 E168,Tailspin Toys,Download Games,Games and Toys,13,416.00,203.97,0.490312
2018,1,Contoso 512MB MP3 Player E51 Silver,Contoso,MP4&MP3,Audio,32,415.68,203.84,0.490377
2018,487,Proseware CRT17 E104 White,Proseware,Monitors,Computers,7,413.00,202.44,0.490169
2018,1198,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey,Fabrikam,Camcorders,Cameras and camcorders,1,411.00,201.46,0.490170
2018,1151,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,Fabrikam,Camcorders,Cameras and camcorders,1,410.00,200.97,0.490170
2018,1329,Contoso Phone with 13-Number Memory (210) M301 Black,Contoso,Home & Office Phones,Cell phones,24,407.76,220.32,0.540317
2018,1670,MGS Hand Games women M400 Black,Tailspin Toys,Boxed Games,Games and Toys,45,404.55,218.70,0.540600
2018,2487,Litware 18'' Oscillating Pedestal Fan M145 White,Litware,Fans,Home Appliances,1,400.00,216.05,0.540125
2018,2386,Proseware Air conditioner 8000BTU M320 White,Proseware,Air Conditioners,Home Appliances,1,399.99,216.05,0.540138
2018,2395,Proseware Air conditioner 6000BTU E180 Red,Proseware,Air Conditioners,Home Appliances,2,399.98,196.06,0.490174
2018,2388,Proseware Air conditioner 6000BTU E180 White,Proseware,Air Conditioners,Home Appliances,2,399.98,196.06,0.490174
2018,2367,Contoso Air conditioner 6000BTU E0180 Silver,Contoso,Air Conditioners,Home Appliances,2,399.98,196.06,0.490174
2018,2002,Fabrikam Microwave 2.2CuFt M1250 Red,Fabrikam,Microwaves,Home Appliances,2,399.98,216.04,0.540127
2018,2044,Litware Microwave 2.2CuFt M125 Black,Litware,Microwaves,Home Appliances,2,399.98,216.04,0.540127
2018,2374,Contoso Air conditioner 6000BTU E0180 Grey,Contoso,Air Conditioners,Home Appliances,2,399.98,196.06,0.490174
2018,2059,Contoso Microwave 0.9CuFt E0090 White,Contoso,Microwaves,Home Appliances,4,399.96,196.04,0.490149
2018,2041,Litware Microwave 0.9CuFt E090 Red,Litware,Microwaves,Home Appliances,4,399.96,196.04,0.490149
2018,2276,Proseware Desk Lamp E0130 Black,Proseware,Lamps,Home Appliances,5,399.75,195.95,0.490181
2018,2284,Proseware Desk Lamp E0130 White,Proseware,Lamps,Home Appliances,5,399.75,195.95,0.490181
2018,1267,Contoso Carrying Case E312 Pink,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,8,399.68,195.92,0.490192
2018,2504,Contoso Touch Stylus Pen E150 White,Contoso,Cell phones Accessories,Cell phones,40,399.60,196.00,0.490490
2018,840,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200 Gold,Contoso,Computers Accessories,Computers,10,399.00,215.50,0.540100
2018,248,Contoso Home Theater System 5.1 Channel M1530 Black,Contoso,Home Theater System,TV and Video,1,399.00,215.51,0.540125
2018,779,Contoso Dual USB Power Adapter - power adapter E300 White,Contoso,Computers Accessories,Computers,10,399.00,195.60,0.490225
2018,315,SV Car Video AM/FM E1000 Silver,Southridge Video,Car Video,TV and Video,2,398.00,195.08,0.490150
2018,275,Contoso Home Theater System 2.1 Channel E1220 White,Contoso,Home Theater System,TV and Video,2,398.00,195.08,0.490150
2018,1011,A. Datum SLR-like Digital Camera M400 Orange,A. Datum,Digital Cameras,Cameras and camcorders,2,393.80,212.70,0.540121
2018,1741,MGS MechWarrior 4: Mercenaries E117,Tailspin Toys,Download Games,Games and Toys,14,392.00,192.08,0.490000
2018,1742,MGS Age of Mythology E118,Tailspin Toys,Download Games,Games and Toys,14,392.00,192.08,0.490000
2018,1944,Litware Refrigerator 1.7CuFt E120 White,Litware,Refrigerators,Home Appliances,3,389.97,191.16,0.490191
2018,2187,Fabrikam Coffee Maker 4C E080 Grey,Fabrikam,Coffee Machines,Home Appliances,3,389.70,191.01,0.490146
2018,2503,Contoso Touch Stylus Pen E150 Silver,Contoso,Cell phones Accessories,Cell phones,39,389.61,191.10,0.490490
2018,1756,MGS Age of Empires II Gold Edition E122,Tailspin Toys,Download Games,Games and Toys,6,389.40,190.86,0.490138
2018,1782,MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008 E138,Tailspin Toys,Download Games,Games and Toys,9,387.00,189.72,0.490232
2018,958,A. Datum Compact Digital Camera M200 Grey,A. Datum,Digital Cameras,Cameras and camcorders,3,387.00,209.04,0.540155
2018,1774,MGS Halo 2 for Windows Vista 2009 E130,Tailspin Toys,Download Games,Games and Toys,9,387.00,189.72,0.490232
2018,972,A. Datum Compact Digital Camera M200 Pink,A. Datum,Digital Cameras,Cameras and camcorders,3,387.00,209.04,0.540155
2018,1804,MGS Zoo Tycoon Marine Mania 2009 E160,Tailspin Toys,Download Games,Games and Toys,12,384.00,188.28,0.490312
2018,406,Proseware Laptop12 M210 Black,Proseware,Laptops,Computers,1,382.95,187.71,0.490168
2018,2012,Fabrikam Microwave 0.8CuFt E0800 Black,Fabrikam,Microwaves,Home Appliances,4,379.96,186.24,0.490156
2018,2078,Contoso Microwave 0.8CuFt E0080 Red,Contoso,Microwaves,Home Appliances,4,379.96,186.24,0.490156
2018,2502,Contoso Touch Stylus Pen E150 Black,Contoso,Cell phones Accessories,Cell phones,38,379.62,186.20,0.490490
2018,2496,Headphone Adapter for Contoso Phone E130 Silver,Contoso,Cell phones Accessories,Cell phones,38,379.62,186.20,0.490490
2018,1347,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 Black,Contoso,Home & Office Phones,Cell phones,18,378.00,204.12,0.540000
2018,1364,Contoso Phone System Accessory Handset with Charger M308 White,Contoso,Home & Office Phones,Cell phones,14,377.86,204.12,0.540200
2018,1360,Contoso In front of Centrex L15 White,Contoso,Home & Office Phones,Cell phones,8,375.92,251.36,0.668652
2018,1284,Contoso Mini Battery Charger Kit E320 Black,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,15,374.85,183.75,0.490196
2018,1282,Contoso Mini Battery Charger Kit E320 Red,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,15,374.85,183.75,0.490196
2018,762,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black,Contoso,Computers Accessories,Computers,11,372.90,249.37,0.668731
2018,2497,Headphone Adapter for Contoso Phone E130 White,Contoso,Cell phones Accessories,Cell phones,37,369.63,181.30,0.490490
2018,1036,A. Datum Consumer Digital Camera M300 Azure,A. Datum,Digital Cameras,Cameras and camcorders,2,369.00,199.32,0.540162
2018,252,Contoso Home Theater System 2.1 Channel M1230 Black,Contoso,Home Theater System,TV and Video,1,360.00,176.46,0.490166
2018,1997,Fabrikam Microwave 1.6CuFt M1250 Grey,Fabrikam,Microwaves,Home Appliances,2,359.98,194.44,0.540141
2018,2218,Adventure Works Wall Lamp E2150 Grey,Adventure Works,Lamps,Home Appliances,3,359.97,176.46,0.490207
2018,2290,Proseware Wall Lamp E0215 Silver,Proseware,Lamps,Home Appliances,3,359.97,176.46,0.490207
2018,2226,Adventure Works Wall Lamp E2150 Blue,Adventure Works,Lamps,Home Appliances,3,359.97,176.46,0.490207
2018,1391,Contoso Electronic Private Automatic Branch Exchange M90 Grey,Contoso,Home & Office Phones,Cell phones,9,359.91,194.40,0.540135
2018,2285,Proseware Desk Lamp E0120 White,Proseware,Lamps,Home Appliances,12,359.88,176.40,0.490163
2018,1254,Contoso General Carrying Case E304 Black,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,18,359.82,176.40,0.490245
2018,809,Contoso Dual USB Power Adapter - power adapter E300 Grey,Contoso,Computers Accessories,Computers,9,359.10,176.04,0.490225
2018,1708,MGS Collector's M160,Tailspin Toys,Download Games,Games and Toys,5,350.65,189.40,0.540139
2018,844,Contoso Bright Light battery E20 Pink,Contoso,Computers Accessories,Computers,13,349.70,171.47,0.490334
2018,1704,SV Hand Games for students E40 Silver,Southridge Video,Boxed Games,Games and Toys,50,349.50,171.50,0.490701
2018,1679,MGS Hand Games for kids E300 Silver,Tailspin Toys,Boxed Games,Games and Toys,63,346.50,170.10,0.490909
2018,1798,MGS Impossible Creatures2009 E154,Tailspin Toys,Download Games,Games and Toys,8,344.00,168.64,0.490232
2018,1699,SV Hand Games men M30 Red,Southridge Video,Boxed Games,Games and Toys,50,344.00,186.00,0.540697
2018,1776,MGS Age of Empires III: The War Chiefs 2007 E132,Tailspin Toys,Download Games,Games and Toys,8,344.00,168.64,0.490232
2018,1102,Contoso SLR Camera M145 Blue,Contoso,Digital SLR Cameras,Cameras and camcorders,1,343.00,185.27,0.540145
2018,488,Proseware CRT15 E10 White,Proseware,Monitors,Computers,7,343.00,168.14,0.490204
2018,1307,Contoso Lens Adapter M450 Grey,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,5,340.00,183.65,0.540147
2018,1306,Contoso Lens Adapter M450 Black,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,5,340.00,183.65,0.540147
2018,2207,Adventure Works Floor Lamp M2150 Silver,Adventure Works,Lamps,Home Appliances,1,339.00,183.11,0.540147
2018,2327,Litware Floor Lamp M2015 Silver,Litware,Lamps,Home Appliances,1,339.00,183.11,0.540147
